🤠梁雨轩直播,#genre#
CCTV14,http://223.95.198.3:8000/hls/14/index.m3u8$梁雨轩•IPV4『线路3』
CCTV14,http://183.129.255.66:8480/hls/15/index.m3u8$梁雨轩•IPV4『线路4』
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$梁雨轩•IPV4『线路5』
CCTV14,https://play.kankanlive.com/live/1698423575756915.m3u8$梁雨轩•IPV4『线路6』
CCTV14,http://120.211.62.180:8000/hls/14/index.m3u8$梁雨轩•IPV4『线路7』
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$梁雨轩•IPV4『线路8』
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8$梁雨轩•IPV4『线路9』
CCTV14,http://211.158.154.252:8010/rtp/225.0.4.128:7980$梁雨轩•IPV4『线路10』
CCTV14,http://113.120.108.132:4000/rtp/239.21.1.157:5002$梁雨轩•IPV4『线路11』
CCTV14,http://114.95.80.29:9001/rtp/233.18.204.80:5140$梁雨轩•IPV4『线路12』
CCTV14,http://115.171.216.84:4000/rtp/225.1.8.14:8132$梁雨轩•IPV4『线路13』
CCTV14,http://113.66.41.48:10000/rtp/239.77.0.133:5146$梁雨轩•IPV4『线路14』
CCTV14,http://111.193.239.94:8888/rtp/239.3.1.65:8132$梁雨轩•IPV4『线路15』
CCTV14,http://111.167.32.217:5002/rtp/225.1.1.144:5002$梁雨轩•IPV4『线路16』
CCTV14,http://171.8.84.159:8800/rtp/239.16.20.14:10140$梁雨轩•IPV4『线路17』
CCTV14,http://223.242.110.245:6688/rtp/238.1.78.243:7816$梁雨轩•IPV4『线路18』
CCTV14,http://180.119.69.98:8800/rtp/239.49.8.56:9826$梁雨轩•IPV4『线路19』
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15$梁雨轩•IPV4『线路1』
CCTV15,http://t.061899.xyz/tl/dq.php?id=cctv15$梁雨轩•IPV4『线路2』
CCTV15,http://223.95.198.3:8000/hls/15/index.m3u8$梁雨轩•IPV4『线路3』
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8$梁雨轩•IPV4『线路4』
CCTV15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$梁雨轩•IPV4『线路5』
CCTV15,https://play.kankanlive.com/live/1698423607826914.m3u8$梁雨轩•IPV4『线路6』
CCTV15,http://120.211.62.180:8000/hls/15/index.m3u8$梁雨轩•IPV4『线路7』
CCTV15,http://gmxw.7766.org:808/hls/102/index.m3u8$梁雨轩•IPV4『线路8』
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8$梁雨轩•IPV4『线路9』
CCTV15,http://211.158.154.252:8010/rtp/225.0.4.220:7980$梁雨轩•IPV4『线路10』
CCTV15,http://113.120.108.132:4000/rtp/239.21.2.4:5002$梁雨轩•IPV4『线路11』
CCTV15,http://114.95.80.29:9001/rtp/233.18.204.81:5140$梁雨轩•IPV4『线路12』
CCTV15,http://115.171.216.84:4000/rtp/225.1.8.74:8136$梁雨轩•IPV4『线路13』
CCTV15,http://113.66.41.48:10000/rtp/239.77.1.239:5146$梁雨轩•IPV4『线路14』
CCTV15,http://111.193.239.94:8888/rtp/239.3.1.153:8136$梁雨轩•IPV4『线路15』
CCTV15,http://111.167.32.217:5002/rtp/225.1.2.194:5002$梁雨轩•IPV4『线路16』
CCTV15,http://171.8.84.159:8800/rtp/239.16.20.15:10150$梁雨轩•IPV4『线路17』
CCTV15,http://223.242.110.245:6688/rtp/238.1.78.222:7648$梁雨轩•IPV4『线路18』
CCTV15,http://180.119.69.98:8800/rtp/239.49.0.128:8000$梁雨轩•IPV4『线路19』
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16$梁雨轩•IPV4『线路1』
CCTV16,http://t.061899.xyz/tl/dq.php?id=cctv16$梁雨轩•IPV4『线路2』
CCTV16,http://223.95.198.3:8000/hls/16/index.m3u8$梁雨轩•IPV4『线路3』
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8$梁雨轩•IPV4『线路4』
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$梁雨轩•IPV4『线路5』
CCTV16,http://183.11.239.36:808/hls/169/index.m3u8$梁雨轩•IPV4『线路6』
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8$梁雨轩•IPV4『线路7』
CCTV16,http://114.95.80.29:9001/rtp/233.18.204.82:5140$梁雨轩•IPV4『线路8』
CCTV16,http://114.95.80.29:9001/rtp/233.18.204.114:5140$梁雨轩•IPV4『线路9』
CCTV16,http://114.95.80.29:9001/rtp/233.18.204.215:5140$梁雨轩•IPV4『线路10』
CCTV16,http://113.66.41.48:10000/rtp/239.77.0.165:5146$梁雨轩•IPV4『线路11』
CCTV16,http://111.193.239.94:8888/rtp/239.3.1.184:8001$梁雨轩•IPV4『线路12』
CCTV16,http://111.193.239.94:8888/rtp/239.3.1.183:8001$梁雨轩•IPV4『线路13』
CCTV16,http://111.167.32.217:5002/rtp/225.1.2.237:5002$梁雨轩•IPV4『线路14』
CCTV16,http://180.119.69.98:8800/rtp/239.49.8.31:8000$梁雨轩•IPV4『线路15』
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17$梁雨轩•IPV4『线路1』
CCTV17,http://t.061899.xyz/tl/dq.php?id=cctv17$梁雨轩•IPV4『线路2』
CCTV17,http://223.95.198.3:8000/hls/17/index.m3u8$梁雨轩•IPV4『线路3』
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8$梁雨轩•IPV4『线路4』
CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$梁雨轩•IPV4『线路5』
CCTV17,https://play.kankanlive.com/live/1698423272597921.m3u8$梁雨轩•IPV4『线路6』
CCTV17,http://120.211.62.180:8000/hls/17/index.m3u8$梁雨轩•IPV4『线路7』
CCTV17,http://hmfs.f3322.net:3388/hls/37/index.m3u8$梁雨轩•IPV4『线路8』
CCTV17,http://211.158.154.252:8010/rtp/225.0.4.179:7980$梁雨轩•IPV4『线路9』
CCTV17,http://113.120.108.132:4000/rtp/239.21.1.186:5002$梁雨轩•IPV4『线路10』
CCTV17,http://114.95.80.29:9001/rtp/233.18.204.83:5140$梁雨轩•IPV4『线路11』
CCTV17,http://115.171.216.84:4000/rtp/225.1.8.17:8144$梁雨轩•IPV4『线路12』
CCTV17,http://113.66.41.48:10000/rtp/239.77.0.198:5146$梁雨轩•IPV4『线路13』
CCTV17,http://111.193.239.94:8888/rtp/239.3.1.151:8144$梁雨轩•IPV4『线路14』
CCTV17,http://111.167.32.217:5002/rtp/225.1.2.52:5002$梁雨轩•IPV4『线路15』
CCTV17,http://171.8.84.159:8800/rtp/239.16.20.7:10070$梁雨轩•IPV4『线路16』
CCTV17,http://223.242.110.245:6688/rtp/238.1.78.178:7296$梁雨轩•IPV4『线路17』
CCTV17,http://180.119.69.98:8800/rtp/239.49.8.52:9810$梁雨轩•IPV4『线路18』
CCTV-1综合,http://go.bkpcp.top/mg/cctv1$梁雨轩•IPV4『线路1』
CCTV-1综合,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-2财经,http://go.bkpcp.top/mg/cctv2$梁雨轩•IPV4『线路1』
CCTV-2财经,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-3综艺,http://go.bkpcp.top/mg/cctv3$梁雨轩•IPV4『线路1』
CCTV-3综艺,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-4中文国际,http://go.bkpcp.top/mg/cctv4$梁雨轩•IPV4『线路1』
CCTV-4中文国际,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-4美洲,http://go.bkpcp.top/mg/cctv4o$梁雨轩•IPV4
CCTV-4欧洲,http://go.bkpcp.top/mg/cctv4m$梁雨轩•IPV4
CCTV-5体育,http://go.bkpcp.top/mg/cctv5$梁雨轩•IPV4『线路1』
CCTV-5体育,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-5+体育赛事,http://go.bkpcp.top/mg/cctv5p$梁雨轩•IPV4『线路1』
CCTV-5+体育赛事,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-6电影,http://go.bkpcp.top/mg/cctv6$梁雨轩•IPV4『线路1』
CCTV-6电影,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-7国防军事,http://go.bkpcp.top/mg/cctv7$梁雨轩•IPV4『线路1』
CCTV-7国防军事,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-8电视剧,http://go.bkpcp.top/mg/cctv8$梁雨轩•IPV4『线路1』
CCTV-8电视剧,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-9纪录,http://go.bkpcp.top/mg/cctv9$梁雨轩•IPV4『线路1』
CCTV-9纪录,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-10科教,http://go.bkpcp.top/mg/cctv10$梁雨轩•IPV4『线路1』
CCTV-10科教,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-11戏曲,http://go.bkpcp.top/mg/cctv11$梁雨轩•IPV4『线路1』
CCTV-11戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-12社会与法,http://go.bkpcp.top/mg/cctv12$梁雨轩•IPV4『线路1』
CCTV-12社会与法,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-13新闻,http://go.bkpcp.top/mg/cctv13$梁雨轩•IPV4『线路1』
CCTV-13新闻,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-14少儿,http://go.bkpcp.top/mg/cctv14$梁雨轩•IPV4『线路1』
CCTV-14少儿,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-15音乐,http://go.bkpcp.top/mg/cctv15$梁雨轩•IPV4『线路1』
CCTV-15音乐,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-16奥林匹克,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?$梁雨轩•IPV6
CCTV-17农业农村,http://go.bkpcp.top/mg/cctv17$梁雨轩•IPV4『线路1』
CCTV-17农业农村,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?$梁雨轩•IPV6『线路2』
CCTV-4,http://183.237.240.235:808/hls/5/index.m3u8$梁雨轩•IPV4
🇨🇳高清,#genre#
📡卫视,#genre#
湖南卫视,http://116.76.254.170:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
湖南卫视,http://go.bkpcp.top/mg/hunws$梁雨轩•IPV4『线路2』
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws$梁雨轩•IPV4『线路3』
湖南卫视,http://t.061899.xyz/tl/dq.php?id=hunws$梁雨轩•IPV4『线路4』
湖南卫视,http://183.237.240.235:808/hls/27/index.m3u8$梁雨轩•IPV4『线路5』
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8#http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$梁雨轩•IPV4『线路6』
湖南卫视,http://223.95.198.3:8000/hls/25/index.m3u8$梁雨轩•IPV4『线路7』
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8$梁雨轩•IPV4『线路8』
湖南卫视,http://27.129.145.110:4433/hls/23/index.m3u8$梁雨轩•IPV4『线路9』
湖南卫视,http://183.237.71.182:40000/hls/19/index.m3u8$梁雨轩•IPV4『线路10』
湖南卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.50:10294$梁雨轩•IPV4『线路11』
湖南卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.50:10294$梁雨轩•IPV4『线路12』
湖南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.50:10294$梁雨轩•IPV4『线路13』
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路14』
湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8$梁雨轩•IPV4『线路15』
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8$梁雨轩•IPV4『线路16』
湖南卫视,http://120.211.62.180:8000/hls/30/index.m3u8$梁雨轩•IPV4『线路17』
湖南卫视,http://183.11.239.36:808/hls/36/index.m3u8$梁雨轩•IPV4『线路18』
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$梁雨轩•IPV4『线路19』
湖南卫视,http://211.158.154.252:8010/rtp/225.0.4.75:7980$梁雨轩•IPV4『线路20』
湖南卫视,http://211.158.154.252:8010/rtp/225.0.4.107:7980$梁雨轩•IPV4『线路21』
湖南卫视,http://113.120.108.132:4000/rtp/239.21.1.158:5002$梁雨轩•IPV4『线路22』
湖南卫视,http://114.95.80.29:9001/rtp/233.18.204.227:5140$梁雨轩•IPV4『线路23』
湖南卫视,http://114.95.80.29:9001/rtp/233.18.204.86:5140$梁雨轩•IPV4『线路24』
湖南卫视,http://115.171.216.84:4000/rtp/225.1.8.41:8012$梁雨轩•IPV4『线路25』
湖南卫视,http://113.66.41.48:10000/rtp/239.77.1.5:5146$梁雨轩•IPV4『线路26』
湖南卫视,http://113.66.41.48:10000/rtp/239.77.0.56:5146$梁雨轩•IPV4『线路27』
湖南卫视,http://111.193.239.94:8888/rtp/239.3.1.132:8012$梁雨轩•IPV4『线路28』
湖南卫视,http://111.167.32.217:5002/rtp/225.1.1.114:5002$梁雨轩•IPV4『线路29』
湖南卫视,http://171.8.84.159:8800/rtp/239.16.20.72:10720$梁雨轩•IPV4『线路30』
湖南卫视,http://223.242.110.245:6688/rtp/238.1.78.160:7152$梁雨轩•IPV4『线路31』
湖南卫视,http://180.119.69.98:8800/rtp/239.49.8.12:9418$梁雨轩•IPV4『线路32』
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$梁雨轩•IPV4『线路33』
湖南卫视,http://69.30.246.194/live/hnws.m3u8$梁雨轩•IPV4『线路34』
湖南卫视,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-2500/01.m3u8?&HlsSubType=&encrypt=$梁雨轩•IPV4『线路35』
湖南卫视,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-1200/01.m3u8?&HlsSubType=&encrypt=$梁雨轩•IPV4『线路36』
湖南卫视,https://migu.188766.xyz/?migutoken=058d68f88c4626590ffbefdefaf05d09&id=hnws&type=sz$梁雨轩•IPV4『线路37』
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2$梁雨轩•IPV6『线路38』
浙江卫视,http://116.76.254.170:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws$梁雨轩•IPV4『线路2』
浙江卫视,http://t.061899.xyz/tl/dq.php?id=zjws$梁雨轩•IPV4『线路3』
浙江卫视,http://223.95.198.3:8000/hls/24/index.m3u8$梁雨轩•IPV4『线路4』
浙江卫视,http://74.91.26.218:82/live/zjwshd.m3u8$梁雨轩•IPV4『线路5』
浙江卫视,http://27.129.145.110:4433/hls/24/index.m3u8$梁雨轩•IPV4『线路6』
浙江卫视,http://183.237.71.182:40000/hls/20/index.m3u8$梁雨轩•IPV4『线路7』
浙江卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.85:10504$梁雨轩•IPV4『线路8』
浙江卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.85:10504$梁雨轩•IPV4『线路9』
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路10』
浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$梁雨轩•IPV4『线路11』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$梁雨轩•IPV4『线路12』
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$梁雨轩•IPV4『线路13』
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$梁雨轩•IPV4『线路14』
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$梁雨轩•IPV4『线路15』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$梁雨轩•IPV4『线路16』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$梁雨轩•IPV4『线路17』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$梁雨轩•IPV4『线路18』
浙江卫视,http://211.158.154.252:8010/rtp/225.0.4.81:7980$梁雨轩•IPV4『线路19』
浙江卫视,http://211.158.154.252:8010/rtp/225.0.4.105:7980$梁雨轩•IPV4『线路20』
浙江卫视,http://113.120.108.132:4000/rtp/239.21.1.90:5002$梁雨轩•IPV4『线路21』
浙江卫视,http://114.95.80.29:9001/rtp/233.18.204.229:5140$梁雨轩•IPV4『线路22』
浙江卫视,http://114.95.80.29:9001/rtp/233.18.204.84:5140$梁雨轩•IPV4『线路23』
浙江卫视,http://115.171.216.84:4000/rtp/225.1.8.46:8036$梁雨轩•IPV4『线路24』
浙江卫视,http://113.66.41.48:10000/rtp/239.77.0.89:5146$梁雨轩•IPV4『线路25』
浙江卫视,http://113.66.41.48:10000/rtp/239.77.0.58:5146$梁雨轩•IPV4『线路26』
浙江卫视,http://111.193.239.94:8888/rtp/239.3.1.137:8036$梁雨轩•IPV4『线路27』
浙江卫视,http://111.167.32.217:5002/rtp/225.1.1.112:5002$梁雨轩•IPV4『线路28』
浙江卫视,http://171.8.84.159:8800/rtp/239.16.20.71:10710$梁雨轩•IPV4『线路29』
浙江卫视,http://223.242.110.245:6688/rtp/238.1.78.164:7184$梁雨轩•IPV4『线路30』
浙江卫视,http://180.119.69.98:8800/rtp/239.49.8.20:9618$梁雨轩•IPV4『线路31』
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8$梁雨轩•IPV4『线路32』
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8$梁雨轩•IPV4『线路33』
浙江卫视,https://migu.188766.xyz/?migutoken=26ce63791b84c2efbc8225826d7dfd11&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1$梁雨轩•IPV4『线路34』
浙江卫视,https://migu.188766.xyz/?migutoken=5a7b87b3389d122eeac8a20409cb5fc9&id=z_jws&type=sz$梁雨轩•IPV4『线路35』
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路36』
东方卫视,http://116.76.254.170:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
东方卫视,http://go.bkpcp.top/mg/dfws$梁雨轩•IPV4『线路2』
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws$梁雨轩•IPV4『线路3』
东方卫视,http://k.061899.xyz/k.php?id=dfws$梁雨轩•IPV4『线路4』
东方卫视,http://bp-live4ktc.bestv.cn/1080p/dfws4k1080p264_4k1080p.m3u8$梁雨轩•IPV4『线路5』
东方卫视,http://223.95.198.3:8000/hls/22/index.m3u8$梁雨轩•IPV4『线路6』
东方卫视,http://74.91.26.218:82/live/dfwshd.m3u8$梁雨轩•IPV4『线路7』
东方卫视,http://27.129.145.110:4433/hls/40/index.m3u8$梁雨轩•IPV4『线路8』
东方卫视,http://183.237.71.182:40000/hls/22/index.m3u8$梁雨轩•IPV4『线路9』
东方卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.86:10510$梁雨轩•IPV4『线路10』
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$梁雨轩•IPV4『线路11』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$梁雨轩•IPV4『线路12』
东方卫视,http://hmfs.f3322.net:3388/hls/24/index.m3u8$梁雨轩•IPV4『线路13』
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$梁雨轩•IPV4『线路14』
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$梁雨轩•IPV4『线路15』
东方卫视,http://211.158.154.252:8010/rtp/225.0.4.80:7980$梁雨轩•IPV4『线路16』
东方卫视,http://211.158.154.252:8010/rtp/225.0.4.103:7980$梁雨轩•IPV4『线路17』
东方卫视,http://113.120.108.132:4000/rtp/239.21.1.111:5002$梁雨轩•IPV4『线路18』
东方卫视,http://114.95.80.29:9001/rtp/233.18.204.224:5140$梁雨轩•IPV4『线路19』
东方卫视,http://114.95.80.29:9001/rtp/233.18.204.51:5140$梁雨轩•IPV4『线路20』
东方卫视,http://115.171.216.84:4000/rtp/225.1.8.45:8032$梁雨轩•IPV4『线路21』
东方卫视,http://113.66.41.48:10000/rtp/239.77.1.218:5146$梁雨轩•IPV4『线路22』
东方卫视,http://113.66.41.48:10000/rtp/239.77.0.59:5146$梁雨轩•IPV4『线路23』
东方卫视,http://111.193.239.94:8888/rtp/239.3.1.136:8032$梁雨轩•IPV4『线路24』
东方卫视,http://111.167.32.217:5002/rtp/225.1.2.31:5002$梁雨轩•IPV4『线路25』
东方卫视,http://171.8.84.159:8800/rtp/239.16.20.73:10730$梁雨轩•IPV4『线路26』
东方卫视,http://223.242.110.245:6688/rtp/238.1.78.163:7176$梁雨轩•IPV4『线路27』
东方卫视,http://180.119.69.98:8800/rtp/239.49.8.17:9606$梁雨轩•IPV4『线路28』
东方卫视,https://migu.188766.xyz/?migutoken=cbe570465ec55cbb262d0c95a56737c1&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy$梁雨轩•IPV4『线路29』
东方卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226898/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0uh4lyjjBCCN7TCq21vSIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路30』
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.21:8002$梁雨轩•IPV4『线路1』
北京卫视,http://116.76.254.170:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路2』
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$梁雨轩•IPV4『线路3』
北京卫视,http://k.061899.xyz/k.php?id=bjws$梁雨轩•IPV4『线路4』
北京卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.49:10288$梁雨轩•IPV4『线路5』
北京卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.49:10288$梁雨轩•IPV4『线路6』
北京卫视,http://mg.33191.com/wodepindao/df/beijing/beijing.php?id=bjws#http://xxwx.yoesun.com/xxw/北京网.php?id=bjws#http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$梁雨轩•IPV4『线路7』
北京卫视,http://223.95.198.3:8000/hls/21/index.m3u8$梁雨轩•IPV4『线路8』
北京卫视,http://27.129.145.110:4433/hls/28/index.m3u8$梁雨轩•IPV4『线路9』
北京卫视,http://183.237.71.182:40000/hls/24/index.m3u8$梁雨轩•IPV4『线路10』
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路11』
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$梁雨轩•IPV4『线路12』
北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8$梁雨轩•IPV4『线路13』
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8$梁雨轩•IPV4『线路14』
北京卫视,http://211.158.154.252:8010/rtp/225.0.4.78:7980$梁雨轩•IPV4『线路15』
北京卫视,http://211.158.154.252:8010/rtp/225.0.4.123:7980$梁雨轩•IPV4『线路16』
